text,label
"the charm of the first movie is still there , and the story feels like the logical , unforced continuation of the careers of a pair of spy kids .",1
a worthy entry into a very difficult genre .,1
"Subject: deal 70422
should we keep rolling this deal ?",0
"with lesser talents , high crimes would be entertaining , but forgettable . with freeman and judd , i'll at least remember their characters .",1
one of those strained caper movies that's hardly any fun to watch and begins to vaporize from your memory minutes after it ends .,0
an intense and effective film about loneliness and the chilly anonymity of the environments where so many of us spend so much of our time .,1
"Subject: txu fuels / sds nomination for november 2000
attached is the november 2000 nomination for our takes under the gas sales and
purchase contract between txu fuels ( previously tufco ) and sds . please advise
should you have any questions concerning the attached .
thanks ,
ccs
( see attached file : sdsnom . xls )
- sdsnom . xls",0
"Subject: cdnow shipment confirmation
dear daren ,
thank you for shopping at cdnow . please keep this email invoice for
your records .
on june 16 we shipped your order number 30320418 for the following item :
cory morrow : man that i ' ve been
format : cd quantity : 1 price : 12 . 49
to the following address via u . s . postal service :
daren farmer
2747 meadowtree ln
spring , tx 77388
total number of items : 1
subtotal : $ 12 . 49
shipping : $ 2 . 99
sales tax : $ 0 . 00
- - - - - - - - - -
shipment total : $ 15 . 48
your order was billed to daren farmer . this shipment completes your
order and is paid in full .
most orders arrive within 4 - 8 business days . however , in rare instances
it may take up to 2 weeks .
please note , at cdnow , we will accept the return of any unopened item ,
except vinyl recordings , within 30 days of delivery for a full refund
of the purchase price ( minus shipping and handling ) .
what ever happened to a - ha ? ralph macchio ? catch up with old friends and
see our list of the top ' 80 s one hit wonders when you visit "" it came
from the ' 80 s : then and now . "" your trip down memory lane begins here :
evguide is the one - stop place for online shoppers to find online value .
please visit http : / / www . evguide . com for :
? big savings from the best sites on the web
? free 1 - year subscription to the magazine of your choice
? win a $ 50 , 000 online shopping spree
all this and more at :
for complete information about your order ( number 30320418 ) or to
confirm the status , click or copy / paste this link into your web browser :
http : / / cdnow . com / myorder / otid = 30320418
you can also access your order history directly from our homepage .
please do not reply to this email . if you have questions about your order that are not addressed in your online order history , please visit our contact cdnow page using this link :
http : / / cdnow . com / service
fast forward rewards ( tm ) program points for this order will
be credited in your membership summary as "" points earned . ""
thanks again for your order .
sincerely ,
cdnow customer service
never miss a beat .
cdnow , inc .
http : / / cdnow . com
aol keyword : cdnow
1757978",0
"Subject: 98 - 0432
can you please extend sitara deal # 156657 for 3 / 1 / 00 , if the deal will
allow ? it was transported on the 215 k , which was the only one out there for
2 / 00 .
it spilled over into march on day 1 for . 423 dec .
thanks
- jackie -
3 - 9497",0
"Subject: nom change - 7 / 11 / 2000
please increase deliveries to eastrans from hpl to 70 , 000 mmbtu / d eff
7 / 11 / 2000 .
redeliveries will occur as follows :
7 , 800 from fcv
25 , 000 into pg & e
25 , 000 into hpl ' s cartwheel agreement at carthage
12 , 200 at mobil beaumont .
detm will have 9 . 000 additional to sell .",0
"Subject: re : april 2001 spot purchases
vance ,
deals for the following have been created and entered in sitara . the deal
numbers are noted below :
bob
from : vance l taylor / enron @ enronxgate on 03 / 30 / 2001 09 : 23 am
to : robert cotten / hou / ect @ ect
cc : lisa hesse / hou / ect @ ect , julie meyers / hou / ect @ ect , cynthia
hakemack / hou / ect @ ect , donald p reinhardt / enron @ enronxgate , susan
smith / enron @ enronxgate , melissa graves / enron @ enronxgate
subject : april 2001 spot purchases
bob ,
hplc will be purchasing wellhead gas from the producers listed below for the
production month of april , 2001 . this production will be purchased on a
"" spot "" basis and deal tickets should be created and entered into sitara based
on the following information :
counterparty meter volume deal # price
whiting petroleum corp 6523 200 mmbtu / d 692898 84 % if / hsc
coastal merchant energy , lp 5923 775 mmbtu / d 692026 100 % if / hsc less $ 0 . 265
coastal merchant energy , lp 5848 240 mmbtu / d 692011 84 % if / hsc
swift energy 2630 21 mmbtu / d 712357 100 % if / hsc less $ 1 . 38
duke energy trading & marketing 6347 200 mmbtu / d 691873 84 % if / hsc
hesco gathering oil co . 6063 300 mmbtu / d 421856 84 % if / hsc
embassy natural gas inc . 6598 180 mmbtu / d 691982 84 % if / hsc
vintage gas inc . 9603 100 mmbtu / d 712358 84 % if / hsc
stone energy 9696 4500 mmbtu / d 690252 100 % if / hsc less $ 0 . 20
the houston exploration 9696 6500 mmbtu / d 692844 100 % if / hsc less $ 0 . 16
amerada hess ( hess energy svcs ) 0435 2714 mmbtu / d 689849 100 % if / hsc less
$ 0 . 12
crosstex energy services , ltd . 0435 654 mmbtu / d 689894 100 % if / hsc less
$ 0 . 12
tri - union development 0435 149 mmbtu / d 689905 100 % if / hsc less $ 0 . 055
ranger oil company 9871 200 mmbtu / d 692461 85 % if / hsc if 300 / d
these are producer svcs . deals and should be tracked in the im wellhead
portfolio . . . attached to the gathering contract .
thanks ,
vlt
x 3 - 6353",1
"Subject: change in scada server to nahou - scada 2
the name of the scada server has been changed from ecthou _ scadal to
nahou - scada 2 .
if you have a personal excel spreadsheet that obtains data from the scada
server using netdde , you will have to edit the spreadsheet . change the old
name to the new name .
if you have any questions or need assistance , please call 34200 .
- dave stadnick",0
"Subject: tristar gas company may 2001
i have a problem with tristar for may 2001 . the deal number is 779345 . they sent me an invoice for 40 , 000 from the 24 th to the 31 st at $ 3 . 975 . in our deal , we only have 6 , 000 on the 24 th at $ 3 . 975 . did you do a deal for 40 , 000 ? i can ' t find a deal on oasis or on hpl for this amount .
megan",1
"below may not mark mr . twohy's emergence into the mainstream , but his promise remains undiminished .",1
"Subject: cornhusker for sept
correction : that should be rick hill , not rich
- - - - - - - - - - - - - - - - - - - - - - forwarded by mark mccoy / corp / enron on 09 / 01 / 2000 09 : 31
am - - - - - - - - - - - - - - - - - - - - - - - - - - -
mark mccoy
09 / 01 / 2000 09 : 26 am
to : pat clynes / corp / enron @ enron , daren j farmer / hou / ect @ ect , stacey
neuweiler / hou / ect @ ect
cc : rita wynne / hou / ect @ ect
subject : cornhusker for sept
i was informed by nancy stivers at tenaska that rich hill with enron called
tenaska and requested that they continue to handle the nominations and
accounting for cornhusker through september . have you heard this ?",1
the transporter is as lively and as fun as it is unapologetically dumb,1
"the film is moody , oozing , chilling and heart-warming all at once . . . a twisting , unpredictable , cat-and-mouse thriller .",1
"as saccharine movies go , this is likely to cause massive cardiac arrest if taken in large doses .",0
"Subject: re : entex volumes
- - - - - - - - - - - - - - - - - - - - - - forwarded by ami chokshi / corp / enron on 02 / 09 / 2000
01 : 29 pm - - - - - - - - - - - - - - - - - - - - - - - - - - -
charles _ w _ allmon @ reliantenergy . com on 02 / 09 / 2000 11 : 44 : 58 am
to : ami _ chokshi @ enron . com
cc : royal _ b _ edmondson @ reliantenergy . com , ghanks @ ect . enron . com
subject : re : entex volumes
ami ,
sorry that i haven ' t followed up yet , but we are in the middle of
implementing sap ( which i ' m sure
you have heard about ) , and haven ' t had time to put the sample report
together .
what i have at
present is a report from our scada system that must be run manually each day ,
to get a report of
yesterday ' s volumes , beginning and ending at 7 : 00 a . m . the problem is , until
i
can revise it , the
report shows all of our city gate volumes for all suppliers , and i need to
create a new one with only the
hpl stations . i also want to set it up for automatic creation , to run at
approx . 8 : 00 a . m . daily . it would
then be available to you for viewing via some type of bulletin board , such as
is
currently being operated
by george perrine . i will be coordinating this effort with george in that
regard . until i have completed the
entire task , however , i will try to send you a daily ( 5 days per week ) report
created manually , showing the
previous day ' s volumes for our monitored hpl stations . i am shooting for
starting this tomorrow .
i have also been discussing this with royal edmondson of our gas supply
dept . , and he wants us all
to meet to discuss coordinating our efforts and sharing all information
between
all interested parties . he
will be getting back with you on this .",0
